id_record,sequence_name,body_part,activity,timestamp,date,coord_x,coord_y,coord_z
6973,A02,010-000-030-096,lying,633790230615956524,27.05.2009 14:11:01:597,3.2552268505096436,1.2572417259216309,0.38531237840652466
6974,A02,020-000-033-111,lying,633790230616226821,27.05.2009 14:11:01:623,4.603888511657715,1.1563044786453247,0.4713817238807678
6975,A02,020-000-032-221,lying,633790230616497117,27.05.2009 14:11:01:650,3.9467287063598633,1.20464026927948,0.48518213629722595
6976,A02,010-000-024-033,lying,633790230616767411,27.05.2009 14:11:01:677,3.233253240585327,1.405350685119629,0.3875202536582947
6977,A02,020-000-033-111,lying,633790230617307998,27.05.2009 14:11:01:730,4.5954437255859375,1.1474026441574097,0.43355780839920044
6978,A02,020-000-032-221,lying,633790230617578290,27.05.2009 14:11:01:757,4.113264560699463,1.3606127500534058,0.41424304246902466
6979,A02,010-000-024-033,lying,633790230617848586,27.05.2009 14:11:01:783,3.3099095821380615,1.6186530590057373,0.37626004219055176
6980,A02,010-000-030-096,lying,633790230618118881,27.05.2009 14:11:01:813,3.2571959495544434,1.2309705018997192,0.3751141428947449
6981,A02,020-000-033-111,lying,633790230618389171,27.05.2009 14:11:01:840,4.58287239074707,1.142162561416626,0.5151381492614746
6982,A02,020-000-032-221,lying,633790230618659468,27.05.2009 14:11:01:867,4.201436996459961,1.3126636743545532,0.2670336663722992
6983,A02,010-000-024-033,lying,633790230618929766,27.05.2009 14:11:01:893,3.3154103755950928,1.6305854320526123,0.4437192976474762
6984,A02,020-000-033-111,lying,633790230619470351,27.05.2009 14:11:01:947,4.597662448883057,1.2902016639709473,0.14681236445903778
6985,A02,020-000-032-221,lying,633790230619740649,27.05.2009 14:11:01:973,4.226295471191406,1.2741540670394897,0.18708357214927673
6986,A02,010-000-024-033,lying,633790230620010947,27.05.2009 14:11:02:000,3.3351447582244873,1.6544588804244995,0.37171024084091187
6987,A02,010-000-030-096,lying,633790230620281241,27.05.2009 14:11:02:027,3.2508351802825928,1.2352136373519897,0.34020382165908813
6988,A02,020-000-033-111,lying,633790230620551533,27.05.2009 14:11:02:057,4.630592346191406,1.1360721588134766,0.47191303968429565
6989,A02,020-000-032-221,lying,633790230620821832,27.05.2009 14:11:02:083,4.16299295425415,1.3308197259902954,0.2558519244194031
6990,A02,010-000-024-033,lying,633790230621092124,27.05.2009 14:11:02:110,3.3158950805664062,1.613476037979126,0.37908482551574707
6991,A02,020-000-033-111,lying,633790230621632708,27.05.2009 14:11:02:163,4.77777624130249,1.1106846332550049,0.10391073673963547
6992,A02,020-000-032-221,lying,633790230621902999,27.05.2009 14:11:02:190,4.435346603393555,1.0424294471740723,-0.087518610060215
6993,A02,010-000-024-033,lying,633790230622173297,27.05.2009 14:11:02:217,3.318037509918213,1.607852578163147,0.35730263590812683
6994,A02,010-000-030-096,lying,633790230622443596,27.05.2009 14:11:02:243,3.281620740890503,1.2236162424087524,0.38154274225234985
6995,A02,020-000-033-111,lying,633790230622713887,27.05.2009 14:11:02:270,5.02728796005249,0.852869987487793,0.028917625546455383
6996,A02,010-000-024-033,lying,633790230623254471,27.05.2009 14:11:02:327,3.2610244750976562,1.5275081396102905,0.39753416180610657
6997,A02,020-000-033-111,lying,633790230623795060,27.05.2009 14:11:02:380,5.037003993988037,0.8493356704711914,0.0072311460971832275
6998,A02,020-000-032-221,lying,633790230624065353,27.05.2009 14:11:02:407,4.114462852478027,1.303724765777588,0.31204092502593994
6999,A02,010-000-024-033,lying,633790230624335647,27.05.2009 14:11:02:433,3.300825595855713,1.6649075746536255,0.4543718695640564
7000,A02,010-000-030-096,lying,633790230624605941,27.05.2009 14:11:02:460,3.235900402069092,1.1815640926361084,0.3744109570980072
7001,A02,020-000-033-111,lying,633790230624876232,27.05.2009 14:11:02:487,4.985124111175537,0.9405410885810852,0.015598545782268047
7002,A02,020-000-032-221,lying,633790230625146523,27.05.2009 14:11:02:513,4.0642924308776855,1.496372103691101,0.14292967319488525
7003,A02,010-000-024-033,lying,633790230625416820,27.05.2009 14:11:02:543,3.1994051933288574,1.4229334592819214,0.32159850001335144
7004,A02,020-000-033-111,lying,633790230625957402,27.05.2009 14:11:02:597,4.969228744506836,0.9467235803604126,0.07717090100049973
7005,A02,020-000-032-221,lying,633790230626227696,27.05.2009 14:11:02:623,4.145693778991699,1.2795190811157227,0.2835467755794525
7006,A02,010-000-024-033,lying,633790230626497991,27.05.2009 14:11:02:650,3.3087618350982666,1.6238199472427368,0.42851775884628296
7007,A02,010-000-030-096,lying,633790230626768289,27.05.2009 14:11:02:677,3.2508440017700195,1.232299566268921,0.3610239326953888
7008,A02,020-000-033-111,lying,633790230627038585,27.05.2009 14:11:02:703,4.994054317474365,0.8897539973258972,0.046100933104753494
7009,A02,020-000-032-221,lying,633790230627308878,27.05.2009 14:11:02:730,4.116153240203857,1.2992579936981201,0.34469062089920044
7010,A02,010-000-024-033,lying,633790230627579169,27.05.2009 14:11:02:757,3.327773332595825,1.625719666481018,0.2788121700286865
7011,A02,020-000-033-111,lying,633790230628119749,27.05.2009 14:11:02:813,4.741883277893066,1.049867868423462,0.4069341719150543
7012,A02,020-000-032-221,lying,633790230628390048,27.05.2009 14:11:02:840,4.114903450012207,1.3274739980697632,0.2686041593551636
7013,A02,010-000-024-033,lying,633790230628660345,27.05.2009 14:11:02:867,3.311842679977417,1.6655527353286743,0.3222920596599579
7014,A02,010-000-030-096,lying,633790230628930638,27.05.2009 14:11:02:893,3.345388650894165,1.1306403875350952,0.4453146159648895
7015,A02,020-000-033-111,lying,633790230629200933,27.05.2009 14:11:02:920,4.499234676361084,1.3226605653762817,0.13561061024665833
7016,A02,020-000-032-221,lying,633790230629471227,27.05.2009 14:11:02:947,4.219716548919678,1.2237461805343628,0.4007335305213928
7017,A02,010-000-024-033,lying,633790230629741521,27.05.2009 14:11:02:973,3.291865348815918,1.3258135318756104,0.3596944808959961
7018,A02,020-000-033-111,lying,633790230630282105,27.05.2009 14:11:03:027,4.83630895614624,0.9466663002967834,0.05939721688628197
7019,A02,020-000-032-221,lying,633790230630552397,27.05.2009 14:11:03:057,4.688474178314209,-0.11539191007614136,-0.35936111211776733
7020,A02,010-000-024-033,lying,633790230630822691,27.05.2009 14:11:03:083,3.3525359630584717,1.3634374141693115,0.25041648745536804
7021,A02,010-000-030-096,lying,633790230631092985,27.05.2009 14:11:03:110,3.446035146713257,1.3570635318756104,0.37175115942955017
7022,A02,020-000-033-111,lying,633790230631363275,27.05.2009 14:11:03:137,4.68949031829834,1.0814430713653564,0.4811519682407379
7023,A02,020-000-032-221,lying,633790230631633571,27.05.2009 14:11:03:163,4.194855213165283,1.0421333312988281,0.2878296375274658
7024,A02,010-000-024-033,lying,633790230631903866,27.05.2009 14:11:03:190,3.389366626739502,1.4720900058746338,0.32448810338974
7025,A02,020-000-032-221,lying,633790230632714743,27.05.2009 14:11:03:270,4.293493270874023,1.0326194763183594,0.2809942066669464
7026,A02,010-000-024-033,lying,633790230632985038,27.05.2009 14:11:03:300,3.758890151977539,1.4819636344909668,0.4642567038536072
7027,A02,010-000-030-096,lying,633790230633255331,27.05.2009 14:11:03:327,3.3363912105560303,1.149039387702942,0.4097273647785187
7028,A02,020-000-033-111,lying,633790230633525629,27.05.2009 14:11:03:353,4.719609260559082,1.12939453125,0.48059728741645813
7029,A02,020-000-032-221,lying,633790230633795922,27.05.2009 14:11:03:380,4.126774787902832,1.180249571800232,0.27209848165512085
7030,A02,010-000-024-033,lying,633790230634066214,27.05.2009 14:11:03:407,3.640974760055542,1.3402963876724243,0.1815638393163681
7031,A02,020-000-033-111,lying,633790230634606803,27.05.2009 14:11:03:460,4.740898132324219,1.0820868015289307,0.4473784267902374
7032,A02,020-000-032-221,lying,633790230634877098,27.05.2009 14:11:03:487,4.271288871765137,1.0372421741485596,0.36004364490509033
7033,A02,010-000-024-033,lying,633790230635147391,27.05.2009 14:11:03:513,3.7444820404052734,1.4080867767333984,0.5543786287307739
7034,A02,010-000-030-096,lying,633790230635417689,27.05.2009 14:11:03:543,3.2761831283569336,1.2049005031585693,0.3279580771923065
7035,A02,020-000-033-111,lying,633790230635687979,27.05.2009 14:11:03:570,4.441733360290527,1.4761368036270142,0.1602497100830078
7036,A02,010-000-024-033,lying,633790230636228564,27.05.2009 14:11:03:623,3.654170513153076,1.392719030380249,0.5416129231452942
7037,A02,020-000-033-111,lying,633790230636769149,27.05.2009 14:11:03:677,4.6924004554748535,1.4720982313156128,0.39640262722969055
7038,A02,020-000-032-221,lying,633790230637039447,27.05.2009 14:11:03:703,4.303304672241211,0.9811367988586426,0.5743994116783142
7039,A02,010-000-024-033,lying,633790230637309737,27.05.2009 14:11:03:730,3.7821710109710693,1.3386565446853638,0.6661105751991272
7040,A02,010-000-030-096,lying,633790230637580036,27.05.2009 14:11:03:757,3.232895612716675,1.229491949081421,0.4150848090648651
7041,A02,020-000-033-111,lying,633790230637850328,27.05.2009 14:11:03:787,4.842134952545166,0.9535070657730103,-0.5103874206542969
7042,A02,020-000-032-221,lying,633790230638120621,27.05.2009 14:11:03:813,4.321690082550049,0.9877982139587402,0.529245913028717
7043,A02,010-000-024-033,lying,633790230638390912,27.05.2009 14:11:03:840,3.8245184421539307,1.3820593357086182,0.11401946097612381
7044,A02,020-000-033-111,lying,633790230638931493,27.05.2009 14:11:03:893,4.587977409362793,1.0580998659133911,0.16985909640789032
7045,A02,020-000-032-221,lying,633790230639201787,27.05.2009 14:11:03:920,4.32615852355957,1.0374406576156616,0.48811420798301697
7046,A02,010-000-024-033,lying,633790230639472083,27.05.2009 14:11:03:947,3.597076892852783,1.1552776098251343,0.7781318426132202
7047,A02,010-000-030-096,lying,633790230639742375,27.05.2009 14:11:03:973,3.219508647918701,1.178039312362671,0.3189583420753479
7048,A02,020-000-033-111,lying,633790230640012669,27.05.2009 14:11:04:000,4.50396728515625,1.0895376205444336,0.5107307434082031
7049,A02,020-000-032-221,lying,633790230640282965,27.05.2009 14:11:04:027,4.310612678527832,1.0997223854064941,0.47336652874946594
7050,A02,020-000-033-111,lying,633790230641093838,27.05.2009 14:11:04:110,4.49223518371582,1.05928635597229,0.5116050839424133
7051,A02,010-000-024-033,lying,633790230641634426,27.05.2009 14:11:04:163,3.9607932567596436,1.393709421157837,0.4354907274246216
7052,A02,010-000-030-096,lying,633790230641904717,27.05.2009 14:11:04:190,3.210724115371704,1.250901222229004,0.4249679446220398
7053,A02,020-000-033-111,lying,633790230642175011,27.05.2009 14:11:04:217,4.507334232330322,1.117541790008545,0.4822404980659485
7054,A02,020-000-032-221,lying,633790230642445309,27.05.2009 14:11:04:243,4.295245170593262,1.0950781106948853,0.45500725507736206
7055,A02,010-000-024-033,lying,633790230642715604,27.05.2009 14:11:04:270,3.960143566131592,1.3990747928619385,0.4042063057422638
7056,A02,020-000-033-111,lying,633790230643256188,27.05.2009 14:11:04:327,4.538458824157715,1.070475459098816,0.4716638922691345
7057,A02,010-000-030-096,lying,633790230644067060,27.05.2009 14:11:04:407,3.210750102996826,1.2476624250411987,0.3971153497695923
7058,A02,020-000-033-111,lying,633790230644337352,27.05.2009 14:11:04:433,4.371613502502441,1.288389801979065,0.4712834656238556
7059,A02,020-000-032-221,lying,633790230644607649,27.05.2009 14:11:04:460,4.319425106048584,1.0856038331985474,0.5048801898956299
7060,A02,010-000-024-033,lying,633790230644877939,27.05.2009 14:11:04:487,3.675746440887451,1.3956416845321655,0.5094061493873596
7061,A02,020-000-033-111,lying,633790230645418527,27.05.2009 14:11:04:543,4.4971842765808105,1.0625232458114624,0.5260663628578186
7062,A02,020-000-032-221,lying,633790230645688821,27.05.2009 14:11:04:570,4.287667751312256,1.089451551437378,0.5336818695068359
7063,A02,010-000-024-033,lying,633790230645959113,27.05.2009 14:11:04:597,3.6844332218170166,1.400643229484558,0.4714204967021942
7064,A02,010-000-030-096,lying,633790230646229405,27.05.2009 14:11:04:623,3.1985607147216797,1.1992650032043457,0.44630399346351624
7065,A02,020-000-033-111,lying,633790230646499701,27.05.2009 14:11:04:650,4.485995292663574,1.0822641849517822,0.5299046635627747
7066,A02,020-000-032-221,lying,633790230646769995,27.05.2009 14:11:04:677,4.297623157501221,1.0950157642364502,0.513687252998352
7067,A02,010-000-024-033,lying,633790230647040290,27.05.2009 14:11:04:703,3.8549396991729736,1.2504360675811768,0.16815683245658875
7068,A02,020-000-032-221,lying,633790230647851168,27.05.2009 14:11:04:787,4.291439056396484,1.0580558776855469,0.4514312744140625
7069,A02,010-000-024-033,lying,633790230648121463,27.05.2009 14:11:04:813,3.6747536659240723,1.3583698272705078,0.3902862071990967
7070,A02,010-000-030-096,lying,633790230648391755,27.05.2009 14:11:04:840,3.232975482940674,1.2185763120651245,0.4279576539993286
7071,A02,020-000-033-111,lying,633790230648662048,27.05.2009 14:11:04:867,4.497520923614502,1.0858811140060425,0.4761078953742981
7072,A02,020-000-032-221,lying,633790230648932344,27.05.2009 14:11:04:893,4.188718795776367,0.9483979344367981,0.5513626337051392
7073,A02,010-000-024-033,lying,633790230649202643,27.05.2009 14:11:04:920,3.820450782775879,1.2071363925933838,0.3801620304584503
7074,A02,020-000-033-111,lying,633790230649743230,27.05.2009 14:11:04:973,4.483503341674805,1.088504672050476,0.43184417486190796
7075,A02,020-000-032-221,lying,633790230650013526,27.05.2009 14:11:05:000,4.303614616394043,1.0752848386764526,0.4509574770927429
7076,A02,010-000-024-033,lying,633790230650283817,27.05.2009 14:11:05:030,3.72529673576355,1.2482551336288452,0.4670548141002655
7077,A02,010-000-030-096,lying,633790230650554107,27.05.2009 14:11:05:057,3.2165462970733643,1.235557198524475,0.4212685227394104
7078,A02,020-000-033-111,lying,633790230650824405,27.05.2009 14:11:05:083,4.5186448097229,1.054779052734375,0.37465599179267883
7079,A02,020-000-032-221,lying,633790230651094704,27.05.2009 14:11:05:110,4.3334126472473145,1.1187148094177246,0.4507768154144287
7080,A02,010-000-024-033,lying,633790230651364996,27.05.2009 14:11:05:137,3.807633876800537,1.1904999017715454,0.22411823272705078
7081,A02,020-000-033-111,lying,633790230651905583,27.05.2009 14:11:05:190,4.508792400360107,1.0524108409881592,0.46277916431427
7082,A02,020-000-032-221,lying,633790230652175878,27.05.2009 14:11:05:217,4.307223320007324,1.0874260663986206,0.4511142373085022
7083,A02,010-000-024-033,lying,633790230652446174,27.05.2009 14:11:05:243,3.501782178878784,0.9812120795249939,0.22630192339420319
7084,A02,010-000-030-096,lying,633790230652716465,27.05.2009 14:11:05:270,3.212057590484619,1.2169296741485596,0.4265700876712799
7085,A02,020-000-033-111,lying,633790230652986755,27.05.2009 14:11:05:300,4.539303779602051,1.0303936004638672,0.44028952717781067
7086,A02,020-000-032-221,lying,633790230653257053,27.05.2009 14:11:05:327,4.293305397033691,1.0665594339370728,0.45706790685653687
7087,A02,010-000-024-033,lying,633790230653527345,27.05.2009 14:11:05:353,4.132467269897461,0.8898581862449646,0.03581610694527626
7088,A02,020-000-033-111,lying,633790230654067926,27.05.2009 14:11:05:407,4.596065998077393,1.0217866897583008,0.3553648293018341
7089,A02,020-000-032-221,lying,633790230654338219,27.05.2009 14:11:05:433,4.290826797485352,1.0295605659484863,0.5051556825637817
7090,A02,010-000-024-033,lying,633790230654608518,27.05.2009 14:11:05:460,4.102964401245117,0.9302712678909302,-0.02306903712451458
7091,A02,010-000-030-096,lying,633790230654878809,27.05.2009 14:11:05:487,3.2129030227661133,1.2152725458145142,0.41895562410354614
7092,A02,020-000-033-111,lying,633790230655149108,27.05.2009 14:11:05:513,4.541166305541992,1.044464111328125,0.530910313129425
7093,A02,020-000-032-221,lying,633790230655419403,27.05.2009 14:11:05:543,4.289351463317871,1.0340579748153687,0.47419387102127075
7094,A02,010-000-024-033,lying,633790230655689695,27.05.2009 14:11:05:570,1.9064538478851318,1.489053726196289,0.7147166728973389
7095,A02,020-000-033-111,lying,633790230656230278,27.05.2009 14:11:05:623,4.5310564041137695,1.034372329711914,0.5260817408561707
7096,A02,020-000-032-221,lying,633790230656500577,27.05.2009 14:11:05:650,4.2353925704956055,0.9954921007156372,0.4980536103248596
7097,A02,010-000-030-096,lying,633790230657041161,27.05.2009 14:11:05:703,3.205296754837036,1.225366234779358,0.4751984477043152
7098,A02,020-000-033-111,lying,633790230657311454,27.05.2009 14:11:05:730,4.518692493438721,1.013990879058838,0.5345855355262756
7099,A02,020-000-032-221,lying,633790230657581749,27.05.2009 14:11:05:757,4.225155830383301,1.0112760066986084,0.5353665947914124
7100,A02,010-000-024-033,lying,633790230657852041,27.05.2009 14:11:05:787,3.662259101867676,1.6583932638168335,0.3088397979736328
7101,A02,020-000-033-111,lying,633790230658392623,27.05.2009 14:11:05:840,4.488214015960693,1.046406865119934,0.576376736164093
7102,A02,020-000-032-221,lying,633790230658662913,27.05.2009 14:11:05:867,4.252118110656738,1.0119749307632446,0.4812990128993988
7103,A02,010-000-024-033,lying,633790230658933212,27.05.2009 14:11:05:893,3.3733112812042236,1.7917718887329102,0.02462320774793625
7104,A02,010-000-030-096,lying,633790230659203510,27.05.2009 14:11:05:920,3.21868896484375,1.2350778579711914,0.48008835315704346
7105,A02,020-000-033-111,lying,633790230659473804,27.05.2009 14:11:05:947,4.552414894104004,0.984610915184021,0.45230159163475037
7106,A02,020-000-032-221,lying,633790230659744099,27.05.2009 14:11:05:973,4.273075103759766,1.0277059078216553,0.4533984661102295
7107,A02,010-000-024-033,lying,633790230660014395,27.05.2009 14:11:06:000,3.6106691360473633,1.3723868131637573,0.34889116883277893
7108,A02,020-000-033-111,lying,633790230660554984,27.05.2009 14:11:06:057,4.521881103515625,1.0109076499938965,0.5128269195556641
7109,A02,020-000-032-221,lying,633790230660825281,27.05.2009 14:11:06:083,4.304306983947754,1.0267090797424316,0.461304634809494
7110,A02,010-000-024-033,lying,633790230661095580,27.05.2009 14:11:06:110,3.6274731159210205,1.3377925157546997,0.495767742395401
7111,A02,010-000-030-096,lying,633790230661365871,27.05.2009 14:11:06:137,3.2213621139526367,1.200383186340332,0.4348454177379608
7112,A02,020-000-033-111,lying,633790230661636167,27.05.2009 14:11:06:163,4.6064453125,1.0387461185455322,0.08713679760694504
7113,A02,020-000-032-221,lying,633790230661906466,27.05.2009 14:11:06:190,4.273826599121094,0.9866725206375122,0.4806704521179199
7114,A02,010-000-024-033,lying,633790230662176762,27.05.2009 14:11:06:217,3.686218023300171,1.2694201469421387,0.13884182274341583
7115,A02,020-000-033-111,lying,633790230662717342,27.05.2009 14:11:06:273,4.538617134094238,1.0669907331466675,0.4462869167327881
7116,A02,020-000-032-221,lying,633790230662987640,27.05.2009 14:11:06:300,4.202957630157471,0.9966203570365906,0.4873655438423157
7117,A02,010-000-024-033,lying,633790230663257938,27.05.2009 14:11:06:327,3.6798770427703857,1.306963562965393,0.30536535382270813
7118,A02,010-000-030-096,lying,633790230663528231,27.05.2009 14:11:06:353,3.2209107875823975,1.2362446784973145,0.42407914996147156
7119,A02,020-000-033-111,lying,633790230663798522,27.05.2009 14:11:06:380,4.598825454711914,1.0670034885406494,0.42539337277412415
7120,A02,020-000-032-221,lying,633790230664068812,27.05.2009 14:11:06:407,4.302525043487549,1.0208866596221924,0.39845383167266846
7121,A02,010-000-024-033,lying,633790230664339109,27.05.2009 14:11:06:433,3.672686815261841,1.3604053258895874,0.4250641465187073
7122,A02,020-000-033-111,lying,633790230664879690,27.05.2009 14:11:06:487,4.555103302001953,1.2994614839553833,0.20453205704689026
7123,A02,020-000-032-221,lying,633790230665149981,27.05.2009 14:11:06:513,4.155979633331299,1.1766386032104492,0.2809726297855377
7124,A02,010-000-024-033,lying,633790230665420278,27.05.2009 14:11:06:543,3.7520434856414795,1.3152947425842285,0.3365926742553711
7125,A02,010-000-030-096,lying,633790230665603178,27.05.2009 14:11:06:560,3.2397286891937256,1.2155274152755737,0.34186795353889465
7126,A02,020-000-033-111,lying,633790230665873469,27.05.2009 14:11:06:587,2.7586095333099365,1.3899006843566895,0.43360790610313416
7127,A02,020-000-032-221,lying,633790230666143761,27.05.2009 14:11:06:613,4.1726393699646,1.3464080095291138,0.2990915775299072
7128,A02,010-000-024-033,lying,633790230666414058,27.05.2009 14:11:06:640,3.69748592376709,1.662999153137207,0.4306200444698334
7129,A02,020-000-033-111,lying,633790230666954642,27.05.2009 14:11:06:697,4.67796516418457,1.274070382118225,0.2744777798652649
7130,A02,020-000-032-221,lying,633790230667224939,27.05.2009 14:11:06:723,4.113802433013916,1.3879693746566772,0.3827380836009979
7131,A02,010-000-024-033,lying,633790230667495237,27.05.2009 14:11:06:750,3.6814401149749756,1.3315988779067993,0.20467807352542877
7132,A02,010-000-030-096,lying,633790230667765530,27.05.2009 14:11:06:777,3.2191689014434814,1.1863203048706055,0.31924378871917725
7133,A02,020-000-033-111,lying,633790230668035820,27.05.2009 14:11:06:803,4.669719219207764,1.1868040561676025,0.25581756234169006
7134,A02,020-000-032-221,lying,633790230668306116,27.05.2009 14:11:06:830,4.329095363616943,1.2921371459960938,0.5953978300094604
7135,A02,010-000-024-033,lying,633790230668576415,27.05.2009 14:11:06:857,3.466445207595825,1.3622304201126099,0.419948011636734
7136,A02,020-000-033-111,lying,633790230669117002,27.05.2009 14:11:06:913,4.6512932777404785,1.2384196519851685,0.20017358660697937
7137,A02,020-000-032-221,lying,633790230669387298,27.05.2009 14:11:06:940,4.404162883758545,1.183453917503357,0.4188135862350464
7138,A02,010-000-024-033,lying,633790230669657589,27.05.2009 14:11:06:967,3.5109364986419678,1.2921197414398193,0.5158464908599854
7139,A02,010-000-030-096,lying,633790230669927879,27.05.2009 14:11:06:993,3.3447391986846924,1.4489901065826416,0.383996844291687
7140,A02,020-000-033-111,lying,633790230670198174,27.05.2009 14:11:07:020,4.744704246520996,1.2357925176620483,0.394185334444046
7141,A02,020-000-032-221,lying,633790230670468471,27.05.2009 14:11:07:047,4.181267261505127,1.4908875226974487,0.23195916414260864
7142,A02,010-000-024-033,lying,633790230670738769,27.05.2009 14:11:07:073,3.4817755222320557,1.2690330743789673,0.5657193660736084
7143,A02,020-000-033-111,lying,633790230671279359,27.05.2009 14:11:07:127,4.63362979888916,1.1864622831344604,0.32551148533821106
7144,A02,020-000-032-221,lying,633790230671549655,27.05.2009 14:11:07:153,4.480024337768555,1.240026593208313,0.2195957601070404
7145,A02,010-000-024-033,lying,633790230671819948,27.05.2009 14:11:07:183,3.4287333488464355,1.2818890810012817,0.42491278052330017
7146,A02,010-000-030-096,lying,633790230672090240,27.05.2009 14:11:07:210,3.385709524154663,1.322017788887024,0.2964833080768585
7147,A02,020-000-033-111,lying,633790230672360534,27.05.2009 14:11:07:237,4.694377422332764,1.156571865081787,0.32886603474617004
7148,A02,020-000-032-221,lying,633790230672630827,27.05.2009 14:11:07:263,4.2735724449157715,1.062318205833435,0.15093089640140533
7149,A02,020-000-032-221,lying,633790230673711993,27.05.2009 14:11:07:370,4.311119556427002,1.3234728574752808,0.4222762882709503
7150,A02,010-000-024-033,lying,633790230673982292,27.05.2009 14:11:07:397,3.4600441455841064,1.0962421894073486,0.37804803252220154
7151,A02,010-000-030-096,lying,633790230674252588,27.05.2009 14:11:07:427,3.3456614017486572,1.359486699104309,0.5207082629203796
7152,A02,020-000-033-111,lying,633790230674522887,27.05.2009 14:11:07:453,4.751727104187012,1.126208782196045,0.24423395097255707
7153,A02,020-000-032-221,lying,633790230674793186,27.05.2009 14:11:07:480,3.9361839294433594,1.8244028091430664,0.3496822714805603
7154,A02,010-000-024-033,lying,633790230675063483,27.05.2009 14:11:07:507,3.415621519088745,0.9887582063674927,0.3012544810771942
7155,A02,020-000-033-111,lying,633790230675604065,27.05.2009 14:11:07:560,4.661152362823486,1.164413332939148,0.3657657504081726
7156,A02,010-000-024-033,lying,633790230676144647,27.05.2009 14:11:07:613,3.45237398147583,0.9915403127670288,0.3678045868873596
7157,A02,010-000-030-096,lying,633790230676414937,27.05.2009 14:11:07:640,3.2633605003356934,1.5241670608520508,0.25083187222480774
7158,A02,020-000-033-111,lying,633790230676685229,27.05.2009 14:11:07:670,4.40976619720459,1.2970480918884277,0.34156081080436707
7159,A02,010-000-024-033,lying,633790230677225817,27.05.2009 14:11:07:723,3.5238828659057617,1.193652868270874,0.4708339273929596
7160,A02,020-000-033-111,lying,633790230677766406,27.05.2009 14:11:07:777,4.654428482055664,1.2379366159439087,0.45806407928466797
7161,A02,010-000-024-033,lying,633790230678306989,27.05.2009 14:11:07:830,3.4890918731689453,1.2270535230636597,0.45911696553230286
7162,A02,010-000-030-096,lying,633790230678577284,27.05.2009 14:11:07:857,3.34360408782959,1.5039657354354858,0.2641717195510864
7163,A02,020-000-033-111,standing up from lying,633790230678847578,27.05.2009 14:11:07:883,4.440508842468262,1.1899763345718384,0.49005281925201416
7164,A02,020-000-032-221,standing up from lying,633790230679117877,27.05.2009 14:11:07:913,4.135809898376465,1.2162303924560547,0.41238629817962646
7165,A02,010-000-024-033,standing up from lying,633790230679388172,27.05.2009 14:11:07:940,3.642493724822998,0.9052597880363464,0.1692182421684265
7166,A02,020-000-033-111,standing up from lying,633790230679928757,27.05.2009 14:11:07:993,4.698249816894531,2.0139214992523193,0.9246975779533386
7167,A02,010-000-024-033,standing up from lying,633790230680469346,27.05.2009 14:11:08:047,3.3624379634857178,1.219017744064331,0.5017296075820923
7168,A02,010-000-030-096,standing up from lying,633790230680739642,27.05.2009 14:11:08:073,3.336399793624878,1.3858197927474976,0.2768184542655945
7169,A02,020-000-033-111,standing up from lying,633790230681009937,27.05.2009 14:11:08:100,4.315401077270508,1.0619845390319824,0.6894687414169312
7170,A02,020-000-032-221,standing up from lying,633790230681280235,27.05.2009 14:11:08:127,3.7275094985961914,2.026503086090088,-0.2495458871126175
7171,A02,020-000-033-111,standing up from lying,633790230682091111,27.05.2009 14:11:08:210,4.463932991027832,1.3782423734664917,0.6739451289176941
7172,A02,010-000-024-033,standing up from lying,633790230682631698,27.05.2009 14:11:08:263,3.051863193511963,1.2109159231185913,0.47500544786453247
7173,A02,010-000-030-096,standing up from lying,633790230682901991,27.05.2009 14:11:08:290,3.3146135807037354,1.451494574546814,0.38264966011047363
7174,A02,020-000-033-111,standing up from lying,633790230683172289,27.05.2009 14:11:08:317,4.468940734863281,1.4222363233566284,0.6036136150360107
7175,A02,010-000-024-033,standing up from lying,633790230683712878,27.05.2009 14:11:08:370,3.2788209915161133,1.283469796180725,0.126787468791008
7176,A02,020-000-033-111,standing up from lying,633790230684253466,27.05.2009 14:11:08:427,4.393228530883789,1.4135984182357788,0.3445461094379425
7177,A02,010-000-030-096,standing up from lying,633790230685064345,27.05.2009 14:11:08:507,3.3199093341827393,1.2849795818328857,0.37930214405059814
7178,A02,020-000-033-111,standing up from lying,633790230685334644,27.05.2009 14:11:08:533,4.211267948150635,1.2671494483947754,0.5089945793151855
7179,A02,020-000-032-221,standing up from lying,633790230685604936,27.05.2009 14:11:08:560,3.810520887374878,1.1300727128982544,0.4394027888774872
7180,A02,010-000-024-033,standing up from lying,633790230685875235,27.05.2009 14:11:08:587,3.1364834308624268,1.1327966451644897,0.1687932163476944
7181,A02,020-000-033-111,standing up from lying,633790230686415819,27.05.2009 14:11:08:640,4.224099636077881,1.2423672676086426,0.5859314799308777
7182,A02,020-000-032-221,standing up from lying,633790230686686111,27.05.2009 14:11:08:670,3.5832300186157227,1.8764994144439697,0.6795864105224609
7183,A02,010-000-024-033,standing up from lying,633790230686956408,27.05.2009 14:11:08:697,3.2886319160461426,1.427668571472168,0.3658359944820404
7184,A02,010-000-030-096,standing up from lying,633790230687226699,27.05.2009 14:11:08:723,3.3452324867248535,1.421531319618225,0.09635823220014572
7185,A02,020-000-033-111,standing up from lying,633790230687496993,27.05.2009 14:11:08:750,4.26472282409668,1.4008866548538208,0.7449148297309875
